transaction_id,customer_id,transaction_date,amount,category,merchant,status
TXN_00058164,CUST_001481,2026-03-24 20:53:38.083979,8.96,Utilities,Merchant_0164,failed
TXN_00058165,CUST_003115,2025-11-08 20:53:38.083979,40.88,Healthcare,Merchant_0165,completed
TXN_00058166,CUST_001386,2025-12-03 20:53:38.083979,228.36,Transportation,Merchant_0166,completed
TXN_00058167,CUST_002205,2025-12-09 20:53:38.083979,282.27,Utilities,Merchant_0167,completed
TXN_00058168,CUST_001280,2026-01-31 20:53:38.083979,49.1,Entertainment,Merchant_0168,completed
TXN_00058169,CUST_001598,2026-01-07 20:53:38.083979,107.33,Shopping,Merchant_0169,completed
TXN_00058170,CUST_001982,2025-12-27 20:53:38.083979,73.04,Food,Merchant_0170,pending
TXN_00058171,CUST_000312,2025-12-11 20:53:38.083979,255.39,Shopping,Merchant_0171,completed
TXN_00058172,CUST_003859,2025-12-18 20:53:38.083979,45.58,Shopping,Merchant_0172,completed
TXN_00058173,CUST_002164,2025-10-14 20:53:38.083979,156.84,Utilities,Merchant_0173,completed
TXN_00058174,CUST_001699,2026-03-10 20:53:38.083979,108.14,Utilities,Merchant_0174,completed
TXN_00058175,CUST_003068,2025-10-16 20:53:38.083979,296.94,Entertainment,Merchant_0175,completed
TXN_00058176,CUST_001778,2025-10-21 20:53:38.083979,55.27,Transportation,Merchant_0176,completed
TXN_00058177,CUST_004269,2025-10-28 20:53:38.083979,47.78,Entertainment,Merchant_0177,completed
TXN_00058178,CUST_003702,2026-03-17 20:53:38.083979,54.23,Utilities,Merchant_0178,completed
TXN_00058179,CUST_000748,2025-10-29 20:53:38.083979,76.05,Shopping,Merchant_0179,completed
TXN_00058180,CUST_001807,2026-03-17 20:53:38.083979,80.77,Food,Merchant_0180,completed
TXN_00058181,CUST_001533,2025-10-26 20:53:38.083979,50.63,Healthcare,Merchant_0181,completed
TXN_00058182,CUST_003796,2025-12-22 20:53:38.083979,119.06,Food,Merchant_0182,completed
TXN_00058183,CUST_002281,2026-03-09 20:53:38.083979,481.53,Entertainment,Merchant_0183,completed
TXN_00058184,CUST_003422,2026-03-27 20:53:38.083979,320.08,Healthcare,Merchant_0184,completed
TXN_00058185,CUST_002209,2025-10-06 20:53:38.083979,143.82,Healthcare,Merchant_0185,completed
TXN_00058186,CUST_003662,2025-11-01 20:53:38.083979,323.6,Entertainment,Merchant_0186,completed
TXN_00058187,CUST_002738,2025-11-19 20:53:38.083979,82.73,Transportation,Merchant_0187,completed
TXN_00058188,CUST_000291,2026-03-19 20:53:38.083979,179.6,Utilities,Merchant_0188,failed
TXN_00058189,CUST_004222,2025-10-31 20:53:38.083979,168.21,Transportation,Merchant_0189,pending
TXN_00058190,CUST_002740,2026-04-01 20:53:38.083979,224.98,Entertainment,Merchant_0190,pending
TXN_00058191,CUST_001950,2026-02-03 20:53:38.083979,9.01,Healthcare,Merchant_0191,completed
TXN_00058192,CUST_002435,2026-03-20 20:53:38.083979,32.84,Transportation,Merchant_0192,completed
TXN_00058193,CUST_002827,2026-02-05 20:53:38.083979,98.65,Transportation,Merchant_0193,completed
TXN_00058194,CUST_000180,2025-10-16 20:53:38.083979,86.52,Utilities,Merchant_0194,completed
TXN_00058195,CUST_001170,2026-01-31 20:53:38.083979,20.88,Transportation,Merchant_0195,completed
TXN_00058196,CUST_002743,2025-12-19 20:53:38.083979,11.45,Entertainment,Merchant_0196,pending
TXN_00058197,CUST_001135,2026-02-15 20:53:38.083979,83.87,Healthcare,Merchant_0197,completed
TXN_00058198,CUST_001710,2025-12-24 20:53:38.083979,22.12,Shopping,Merchant_0198,completed
TXN_00058199,CUST_002344,2025-10-19 20:53:38.083979,206.76,Food,Merchant_0199,completed
TXN_00058200,CUST_004786,2026-03-15 20:53:38.083979,41.79,Transportation,Merchant_0200,completed
TXN_00058201,CUST_004657,2025-11-26 20:53:38.083979,168.46,Shopping,Merchant_0201,completed
TXN_00058202,CUST_003974,2026-03-06 20:53:38.083979,336.18,Transportation,Merchant_0202,completed
TXN_00058203,CUST_003503,2025-10-10 20:53:38.083979,61.91,Food,Merchant_0203,completed
TXN_00058204,CUST_003950,2025-11-16 20:53:38.083979,70.14,Healthcare,Merchant_0204,completed
TXN_00058205,CUST_002358,2025-11-20 20:53:38.083979,330.57,Transportation,Merchant_0205,completed
TXN_00058206,CUST_000389,2026-03-13 20:53:38.083979,227.86,Transportation,Merchant_0206,completed
TXN_00058207,CUST_003058,2025-11-25 20:53:38.083979,295.39,Healthcare,Merchant_0207,completed
TXN_00058208,CUST_004625,2026-03-17 20:53:38.083979,106.5,Healthcare,Merchant_0208,completed
TXN_00058209,CUST_000158,2026-02-27 20:53:38.083979,69.15,Food,Merchant_0209,pending
TXN_00058210,CUST_001679,2025-12-05 20:53:38.083979,170.28,Healthcare,Merchant_0210,completed
TXN_00058211,CUST_003550,2025-12-20 20:53:38.083979,42.72,Healthcare,Merchant_0211,completed
TXN_00058212,CUST_000229,2026-03-18 20:53:38.083979,127.59,Food,Merchant_0212,completed
TXN_00058213,CUST_001725,2026-03-21 20:53:38.083979,163.39,Transportation,Merchant_0213,completed
TXN_00058214,CUST_003408,2025-12-15 20:53:38.083979,99.11,Healthcare,Merchant_0214,pending
TXN_00058215,CUST_004787,2026-02-06 20:53:38.083979,145.65,Healthcare,Merchant_0215,completed
TXN_00058216,CUST_004228,2025-10-19 20:53:38.083979,306.75,Entertainment,Merchant_0216,completed
TXN_00058217,CUST_001680,2025-11-30 20:53:38.083979,41.87,Utilities,Merchant_0217,completed
TXN_00058218,CUST_001295,2025-12-24 20:53:38.083979,4.98,Entertainment,Merchant_0218,completed
TXN_00058219,CUST_002580,2026-03-13 20:53:38.083979,319.49,Healthcare,Merchant_0219,completed
TXN_00058220,CUST_003876,2025-12-29 20:53:38.083979,142.19,Food,Merchant_0220,completed
TXN_00058221,CUST_002984,2025-11-25 20:53:38.083979,133.21,Transportation,Merchant_0221,completed
TXN_00058222,CUST_004916,2025-12-07 20:53:38.083979,133.6,Healthcare,Merchant_0222,completed
TXN_00058223,CUST_001823,2025-10-31 20:53:38.083979,178.17,Utilities,Merchant_0223,completed
TXN_00058224,CUST_002328,2026-02-05 20:53:38.083979,119.99,Entertainment,Merchant_0224,pending
TXN_00058225,CUST_000358,2026-02-09 20:53:38.083979,236.28,Utilities,Merchant_0225,completed
TXN_00058226,CUST_001012,2025-12-21 20:53:38.083979,82.44,Entertainment,Merchant_0226,completed
TXN_00058227,CUST_002894,2026-01-14 20:53:38.083979,133.42,Food,Merchant_0227,completed
TXN_00058228,CUST_002695,2025-12-28 20:53:38.083979,170.47,Transportation,Merchant_0228,completed
TXN_00058229,CUST_004096,2025-10-19 20:53:38.083979,214.6,Transportation,Merchant_0229,completed
TXN_00058230,CUST_004041,2026-03-23 20:53:38.083979,89.23,Transportation,Merchant_0230,completed
TXN_00058231,CUST_002362,2026-01-01 20:53:38.083979,25.42,Transportation,Merchant_0231,completed
TXN_00058232,CUST_001269,2025-10-18 20:53:38.083979,68.76,Utilities,Merchant_0232,completed
TXN_00058233,CUST_001263,2025-12-18 20:53:38.083979,113.97,Healthcare,Merchant_0233,completed
TXN_00058234,CUST_003343,2026-02-18 20:53:38.083979,424.39,Healthcare,Merchant_0234,completed
TXN_00058235,CUST_000847,2026-01-04 20:53:38.083979,234.87,Transportation,Merchant_0235,pending
TXN_00058236,CUST_004884,2025-11-05 20:53:38.083979,409.25,Entertainment,Merchant_0236,completed
TXN_00058237,CUST_002361,2025-12-09 20:53:38.083979,317.63,Food,Merchant_0237,completed
TXN_00058238,CUST_003640,2025-11-09 20:53:38.083979,75.8,Shopping,Merchant_0238,completed
TXN_00058239,CUST_002186,2026-02-02 20:53:38.083979,71.57,Utilities,Merchant_0239,completed
TXN_00058240,CUST_000497,2026-03-26 20:53:38.083979,160.94,Shopping,Merchant_0240,completed
TXN_00058241,CUST_002168,2025-12-01 20:53:38.083979,66.06,Utilities,Merchant_0241,failed
TXN_00058242,CUST_002411,2025-12-30 20:53:38.083979,169.01,Shopping,Merchant_0242,completed
TXN_00058243,CUST_001521,2026-03-13 20:53:38.083979,83.27,Healthcare,Merchant_0243,completed
TXN_00058244,CUST_004256,2026-01-26 20:53:38.083979,30.59,Utilities,Merchant_0244,completed
TXN_00058245,CUST_000663,2026-03-11 20:53:38.083979,208.49,Entertainment,Merchant_0245,completed
TXN_00058246,CUST_000966,2025-12-03 20:53:38.083979,19.91,Entertainment,Merchant_0246,completed
TXN_00058247,CUST_000549,2025-10-17 20:53:38.083979,25.08,Food,Merchant_0247,completed
TXN_00058248,CUST_001073,2026-02-15 20:53:38.083979,40.58,Shopping,Merchant_0248,pending
TXN_00058249,CUST_004842,2026-03-08 20:53:38.083979,110.38,Transportation,Merchant_0249,failed
TXN_00058250,CUST_002136,2026-02-26 20:53:38.083979,154.19,Healthcare,Merchant_0250,completed
TXN_00058251,CUST_000892,2025-10-24 20:53:38.083979,20.77,Healthcare,Merchant_0251,completed
TXN_00058252,CUST_002768,2025-12-23 20:53:38.083979,62.12,Transportation,Merchant_0252,completed
TXN_00058253,CUST_001248,2025-10-10 20:53:38.083979,150.57,Entertainment,Merchant_0253,completed
TXN_00058254,CUST_002433,2026-01-11 20:53:38.083979,75.57,Entertainment,Merchant_0254,completed
TXN_00058255,CUST_001190,2026-03-04 20:53:38.083979,22.18,Utilities,Merchant_0255,completed
TXN_00058256,CUST_001737,2026-03-07 20:53:38.083979,117.52,Entertainment,Merchant_0256,completed
TXN_00058257,CUST_000653,2025-10-07 20:53:38.083979,157.83,Food,Merchant_0257,completed
TXN_00058258,CUST_000336,2025-11-22 20:53:38.083979,7.01,Healthcare,Merchant_0258,pending
TXN_00058259,CUST_004685,2025-12-21 20:53:38.083979,104.35,Transportation,Merchant_0259,pending
TXN_00058260,CUST_000434,2026-02-24 20:53:38.083979,87.61,Shopping,Merchant_0260,completed
TXN_00058261,CUST_001271,2025-12-10 20:53:38.083979,1.28,Transportation,Merchant_0261,completed
TXN_00058262,CUST_004582,2026-01-10 20:53:38.083979,90.08,Food,Merchant_0262,completed
TXN_00058263,CUST_001831,2026-04-03 20:53:38.083979,124.51,Entertainment,Merchant_0263,completed
TXN_00058264,CUST_001500,2025-10-23 20:53:38.083979,39.47,Utilities,Merchant_0264,completed
TXN_00058265,CUST_002156,2025-10-16 20:53:38.083979,4.99,Transportation,Merchant_0265,completed
TXN_00058266,CUST_001767,2025-11-14 20:53:38.083979,19.71,Utilities,Merchant_0266,completed
TXN_00058267,CUST_004638,2025-10-20 20:53:38.083979,508.24,Shopping,Merchant_0267,pending
TXN_00058268,CUST_000804,2026-03-19 20:53:38.083979,77.57,Transportation,Merchant_0268,completed
TXN_00058269,CUST_001992,2025-12-01 20:53:38.083979,41.09,Transportation,Merchant_0269,failed
TXN_00058270,CUST_004778,2026-01-13 20:53:38.083979,117.19,Transportation,Merchant_0270,completed
TXN_00058271,CUST_003180,2026-02-28 20:53:38.083979,242.51,Transportation,Merchant_0271,completed
TXN_00058272,CUST_002311,2026-02-07 20:53:38.083979,86.45,Transportation,Merchant_0272,pending
TXN_00058273,CUST_004385,2025-10-23 20:53:38.083979,297.2,Shopping,Merchant_0273,failed
TXN_00058274,CUST_004240,2025-11-03 20:53:38.083979,352.9,Food,Merchant_0274,completed
TXN_00058275,CUST_000528,2025-12-31 20:53:38.083979,150.97,Entertainment,Merchant_0275,completed
TXN_00058276,CUST_002385,2026-01-24 20:53:38.083979,121.99,Entertainment,Merchant_0276,completed
TXN_00058277,CUST_001588,2025-11-16 20:53:38.083979,2.81,Food,Merchant_0277,completed
TXN_00058278,CUST_003982,2026-02-13 20:53:38.083979,134.98,Entertainment,Merchant_0278,completed
TXN_00058279,CUST_001644,2026-03-04 20:53:38.083979,110.98,Shopping,Merchant_0279,completed
TXN_00058280,CUST_001592,2025-12-17 20:53:38.083979,33.59,Food,Merchant_0280,completed
TXN_00058281,CUST_003731,2025-11-22 20:53:38.083979,29.97,Entertainment,Merchant_0281,pending
TXN_00058282,CUST_003608,2026-03-27 20:53:38.083979,476.87,Shopping,Merchant_0282,completed
TXN_00058283,CUST_000077,2026-03-21 20:53:38.083979,240.2,Food,Merchant_0283,completed
TXN_00058284,CUST_004194,2025-12-12 20:53:38.083979,37.23,Shopping,Merchant_0284,completed
TXN_00058285,CUST_002693,2026-01-09 20:53:38.083979,171.98,Healthcare,Merchant_0285,completed
TXN_00058286,CUST_001338,2025-11-05 20:53:38.083979,103.69,Utilities,Merchant_0286,completed
TXN_00058287,CUST_003294,2025-10-19 20:53:38.083979,280.33,Food,Merchant_0287,completed
TXN_00058288,CUST_003023,2025-10-15 20:53:38.083979,30.54,Transportation,Merchant_0288,completed
TXN_00058289,CUST_004971,2026-01-20 20:53:38.083979,15.0,Entertainment,Merchant_0289,completed
TXN_00058290,CUST_002820,2026-01-11 20:53:38.083979,147.74,Food,Merchant_0290,completed
TXN_00058291,CUST_004874,2026-01-17 20:53:38.083979,5.48,Utilities,Merchant_0291,completed
TXN_00058292,CUST_003925,2025-10-18 20:53:38.083979,330.69,Healthcare,Merchant_0292,completed
TXN_00058293,CUST_002087,2025-12-12 20:53:38.083979,432.98,Utilities,Merchant_0293,completed
TXN_00058294,CUST_004571,2025-12-06 20:53:38.083979,95.8,Transportation,Merchant_0294,completed
TXN_00058295,CUST_001137,2026-03-04 20:53:38.083979,132.65,Utilities,Merchant_0295,completed
TXN_00058296,CUST_000678,2026-03-28 20:53:38.083979,138.32,Transportation,Merchant_0296,completed
TXN_00058297,CUST_004933,2026-02-09 20:53:38.083979,66.0,Entertainment,Merchant_0297,completed
TXN_00058298,CUST_004627,2026-02-13 20:53:38.083979,16.12,Entertainment,Merchant_0298,completed
TXN_00058299,CUST_000229,2025-12-30 20:53:38.083979,69.08,Transportation,Merchant_0299,pending
TXN_00058300,CUST_002828,2025-11-28 20:53:38.083979,88.11,Entertainment,Merchant_0300,completed
TXN_00058301,CUST_002123,2026-03-23 20:53:38.083979,919.91,Shopping,Merchant_0301,completed
TXN_00058302,CUST_002312,2025-12-21 20:53:38.083979,221.43,Entertainment,Merchant_0302,completed
TXN_00058303,CUST_003332,2026-01-24 20:53:38.083979,574.38,Transportation,Merchant_0303,completed
TXN_00058304,CUST_001392,2025-10-30 20:53:38.083979,146.76,Shopping,Merchant_0304,completed
TXN_00058305,CUST_003735,2026-01-25 20:53:38.083979,75.62,Utilities,Merchant_0305,completed
TXN_00058306,CUST_002024,2025-12-28 20:53:38.083979,82.04,Entertainment,Merchant_0306,completed
TXN_00058307,CUST_004177,2025-10-14 20:53:38.083979,170.09,Entertainment,Merchant_0307,completed
TXN_00058308,CUST_001660,2025-10-17 20:53:38.083979,236.11,Entertainment,Merchant_0308,completed
TXN_00058309,CUST_000229,2025-10-13 20:53:38.083979,112.39,Food,Merchant_0309,completed
TXN_00058310,CUST_002693,2025-11-28 20:53:38.083979,1.02,Utilities,Merchant_0310,completed
TXN_00058311,CUST_001621,2026-03-02 20:53:38.083979,59.17,Entertainment,Merchant_0311,completed
TXN_00058312,CUST_001578,2025-12-04 20:53:38.083979,193.01,Transportation,Merchant_0312,completed
TXN_00058313,CUST_003787,2025-12-12 20:53:38.083979,14.6,Transportation,Merchant_0313,completed
TXN_00058314,CUST_000280,2026-01-13 20:53:38.083979,17.66,Healthcare,Merchant_0314,completed
TXN_00058315,CUST_002515,2026-01-29 20:53:38.083979,398.77,Food,Merchant_0315,completed
TXN_00058316,CUST_004625,2026-04-01 20:53:38.083979,1.45,Transportation,Merchant_0316,completed
TXN_00058317,CUST_002455,2025-12-02 20:53:38.083979,237.42,Entertainment,Merchant_0317,completed
TXN_00058318,CUST_004318,2025-11-02 20:53:38.083979,62.95,Utilities,Merchant_0318,completed
TXN_00058319,CUST_000768,2025-10-06 20:53:38.083979,269.96,Food,Merchant_0319,completed
TXN_00058320,CUST_003086,2025-12-11 20:53:38.083979,56.41,Shopping,Merchant_0320,completed
TXN_00058321,CUST_000545,2026-01-21 20:53:38.083979,153.93,Shopping,Merchant_0321,completed
TXN_00058322,CUST_003251,2025-12-12 20:53:38.083979,185.05,Entertainment,Merchant_0322,completed
TXN_00058323,CUST_004246,2026-04-03 20:53:38.083979,13.86,Healthcare,Merchant_0323,completed
TXN_00058324,CUST_004862,2025-10-18 20:53:38.083979,258.36,Entertainment,Merchant_0324,completed
TXN_00058325,CUST_000013,2025-11-22 20:53:38.083979,563.56,Transportation,Merchant_0325,completed
TXN_00058326,CUST_001401,2026-01-15 20:53:38.083979,9.9,Transportation,Merchant_0326,pending
TXN_00058327,CUST_002254,2025-10-24 20:53:38.083979,44.95,Transportation,Merchant_0327,completed
TXN_00058328,CUST_002666,2025-12-17 20:53:38.083979,82.0,Healthcare,Merchant_0328,completed
TXN_00058329,CUST_002782,2025-11-08 20:53:38.083979,4.16,Utilities,Merchant_0329,completed
TXN_00058330,CUST_004875,2025-12-07 20:53:38.083979,120.26,Transportation,Merchant_0330,completed
TXN_00058331,CUST_001098,2026-03-06 20:53:38.083979,51.17,Utilities,Merchant_0331,completed
TXN_00058332,CUST_003204,2025-11-15 20:53:38.083979,182.45,Transportation,Merchant_0332,failed
TXN_00058333,CUST_000430,2025-12-31 20:53:38.083979,140.57,Shopping,Merchant_0333,pending
TXN_00058334,CUST_000794,2025-11-15 20:53:38.083979,148.4,Transportation,Merchant_0334,completed
TXN_00058335,CUST_003966,2025-12-02 20:53:38.083979,188.54,Transportation,Merchant_0335,pending
TXN_00058336,CUST_003507,2026-03-28 20:53:38.083979,184.6,Entertainment,Merchant_0336,completed
TXN_00058337,CUST_000207,2025-10-22 20:53:38.083979,36.14,Entertainment,Merchant_0337,completed
TXN_00058338,CUST_002151,2025-10-13 20:53:38.083979,13.19,Shopping,Merchant_0338,failed
TXN_00058339,CUST_002511,2026-01-28 20:53:38.083979,39.64,Food,Merchant_0339,completed
TXN_00058340,CUST_004565,2025-10-13 20:53:38.083979,320.08,Healthcare,Merchant_0340,completed
TXN_00058341,CUST_000579,2026-03-16 20:53:38.083979,4.13,Food,Merchant_0341,completed
TXN_00058342,CUST_004345,2025-10-17 20:53:38.083979,331.41,Entertainment,Merchant_0342,completed
TXN_00058343,CUST_004698,2026-03-27 20:53:38.083979,39.68,Food,Merchant_0343,completed
TXN_00058344,CUST_002830,2026-03-18 20:53:38.083979,176.76,Entertainment,Merchant_0344,completed
TXN_00058345,CUST_004498,2025-11-06 20:53:38.083979,25.4,Transportation,Merchant_0345,completed
TXN_00058346,CUST_002766,2025-12-02 20:53:38.083979,28.28,Food,Merchant_0346,pending
TXN_00058347,CUST_002988,2026-03-12 20:53:38.083979,366.13,Utilities,Merchant_0347,completed
TXN_00058348,CUST_004105,2026-03-03 20:53:38.083979,272.56,Entertainment,Merchant_0348,completed
TXN_00058349,CUST_001633,2026-03-10 20:53:38.083979,15.15,Food,Merchant_0349,failed
TXN_00058350,CUST_004094,2025-10-15 20:53:38.083979,526.46,Utilities,Merchant_0350,completed
TXN_00058351,CUST_001520,2025-12-26 20:53:38.083979,52.47,Healthcare,Merchant_0351,completed
TXN_00058352,CUST_003481,2026-02-13 20:53:38.083979,20.5,Shopping,Merchant_0352,completed
TXN_00058353,CUST_003348,2026-03-03 20:53:38.083979,23.18,Food,Merchant_0353,completed
TXN_00058354,CUST_000095,2025-11-05 20:53:38.083979,354.63,Transportation,Merchant_0354,completed
TXN_00058355,CUST_003884,2026-01-12 20:53:38.083979,31.87,Food,Merchant_0355,completed
TXN_00058356,CUST_003510,2025-12-11 20:53:38.083979,33.92,Utilities,Merchant_0356,completed
TXN_00058357,CUST_001531,2025-12-05 20:53:38.083979,63.39,Transportation,Merchant_0357,completed
TXN_00058358,CUST_004875,2026-03-19 20:53:38.083979,112.2,Healthcare,Merchant_0358,completed
TXN_00058359,CUST_000614,2026-02-13 20:53:38.083979,295.38,Shopping,Merchant_0359,completed
TXN_00058360,CUST_004937,2026-01-10 20:53:38.083979,33.53,Utilities,Merchant_0360,completed
TXN_00058361,CUST_003486,2025-10-08 20:53:38.083979,205.4,Healthcare,Merchant_0361,completed
TXN_00058362,CUST_004226,2025-10-10 20:53:38.083979,172.03,Food,Merchant_0362,completed
TXN_00058363,CUST_002145,2025-12-14 20:53:38.083979,84.97,Utilities,Merchant_0363,completed
TXN_00058364,CUST_001059,2026-03-21 20:53:38.083979,222.56,Shopping,Merchant_0364,completed
TXN_00058365,CUST_003017,2026-03-28 20:53:38.083979,70.26,Utilities,Merchant_0365,completed
TXN_00058366,CUST_001772,2025-12-26 20:53:38.083979,206.42,Shopping,Merchant_0366,completed
TXN_00058367,CUST_001994,2025-10-26 20:53:38.083979,11.53,Utilities,Merchant_0367,completed
TXN_00058368,CUST_001666,2025-11-06 20:53:38.083979,99.5,Food,Merchant_0368,completed
TXN_00058369,CUST_002741,2025-10-08 20:53:38.083979,187.59,Utilities,Merchant_0369,completed
TXN_00058370,CUST_004123,2025-10-17 20:53:38.083979,64.25,Utilities,Merchant_0370,completed
TXN_00058371,CUST_002716,2026-03-30 20:53:38.083979,107.26,Utilities,Merchant_0371,completed
TXN_00058372,CUST_000521,2025-11-22 20:53:38.083979,351.39,Food,Merchant_0372,completed
TXN_00058373,CUST_000922,2026-03-06 20:53:38.083979,23.43,Shopping,Merchant_0373,completed
TXN_00058374,CUST_004030,2025-11-23 20:53:38.083979,179.12,Transportation,Merchant_0374,completed
TXN_00058375,CUST_004204,2025-12-27 20:53:38.083979,2.82,Transportation,Merchant_0375,completed
TXN_00058376,CUST_004925,2025-12-31 20:53:38.083979,143.16,Entertainment,Merchant_0376,completed
TXN_00058377,CUST_002655,2025-10-12 20:53:38.083979,316.22,Transportation,Merchant_0377,completed
TXN_00058378,CUST_004753,2026-01-01 20:53:38.083979,129.47,Healthcare,Merchant_0378,completed
TXN_00058379,CUST_001204,2025-11-04 20:53:38.083979,97.58,Healthcare,Merchant_0379,completed
TXN_00058380,CUST_004305,2026-03-31 20:53:38.083979,32.67,Utilities,Merchant_0380,completed
TXN_00058381,CUST_003120,2026-01-04 20:53:38.083979,46.95,Shopping,Merchant_0381,pending
TXN_00058382,CUST_001496,2025-11-23 20:53:38.083979,498.69,Healthcare,Merchant_0382,completed
TXN_00058383,CUST_004761,2026-02-11 20:53:38.083979,37.74,Healthcare,Merchant_0383,completed
TXN_00058384,CUST_004868,2026-01-22 20:53:38.083979,27.65,Healthcare,Merchant_0384,completed
TXN_00058385,CUST_000328,2026-02-17 20:53:38.083979,96.26,Food,Merchant_0385,failed
TXN_00058386,CUST_003991,2025-10-22 20:53:38.083979,56.38,Entertainment,Merchant_0386,completed
TXN_00058387,CUST_001464,2025-11-16 20:53:38.083979,105.22,Healthcare,Merchant_0387,pending
TXN_00058388,CUST_003192,2026-03-13 20:53:38.083979,103.13,Utilities,Merchant_0388,completed
TXN_00058389,CUST_002034,2026-02-23 20:53:38.083979,317.72,Shopping,Merchant_0389,completed
TXN_00058390,CUST_003590,2026-02-21 20:53:38.083979,312.88,Utilities,Merchant_0390,completed
TXN_00058391,CUST_000502,2026-03-10 20:53:38.083979,31.47,Transportation,Merchant_0391,failed
TXN_00058392,CUST_000488,2025-10-13 20:53:38.083979,53.79,Utilities,Merchant_0392,completed
TXN_00058393,CUST_003837,2026-02-25 20:53:38.083979,55.64,Food,Merchant_0393,completed
TXN_00058394,CUST_001426,2025-12-26 20:53:38.083979,183.62,Utilities,Merchant_0394,completed
TXN_00058395,CUST_001599,2025-12-12 20:53:38.083979,269.2,Utilities,Merchant_0395,completed
TXN_00058396,CUST_001834,2025-12-23 20:53:38.083979,187.93,Food,Merchant_0396,completed
TXN_00058397,CUST_004760,2025-10-12 20:53:38.083979,38.57,Transportation,Merchant_0397,completed
TXN_00058398,CUST_001040,2026-03-06 20:53:38.083979,102.07,Shopping,Merchant_0398,completed
TXN_00058399,CUST_000038,2026-01-19 20:53:38.083979,117.56,Healthcare,Merchant_0399,completed
TXN_00058400,CUST_002712,2025-12-23 20:53:38.083979,112.85,Food,Merchant_0400,pending
TXN_00058401,CUST_002914,2025-12-11 20:53:38.083979,245.82,Food,Merchant_0401,completed
TXN_00058402,CUST_000038,2026-03-25 20:53:38.083979,52.17,Transportation,Merchant_0402,pending
TXN_00058403,CUST_000186,2025-10-07 20:53:38.083979,3.59,Utilities,Merchant_0403,completed
TXN_00058404,CUST_000749,2026-03-15 20:53:38.083979,399.74,Utilities,Merchant_0404,completed
TXN_00058405,CUST_002831,2025-11-16 20:53:38.083979,32.09,Healthcare,Merchant_0405,completed
TXN_00058406,CUST_002409,2026-03-21 20:53:38.083979,14.4,Food,Merchant_0406,completed
TXN_00058407,CUST_004557,2026-02-11 20:53:38.083979,67.68,Transportation,Merchant_0407,failed
TXN_00058408,CUST_000668,2026-01-03 20:53:38.083979,166.77,Transportation,Merchant_0408,completed
TXN_00058409,CUST_002753,2025-11-07 20:53:38.083979,270.29,Healthcare,Merchant_0409,completed
TXN_00058410,CUST_004873,2025-11-15 20:53:38.083979,177.08,Shopping,Merchant_0410,completed
TXN_00058411,CUST_002049,2026-02-15 20:53:38.083979,201.84,Healthcare,Merchant_0411,completed
TXN_00058412,CUST_003546,2026-01-01 20:53:38.083979,169.37,Transportation,Merchant_0412,failed
TXN_00058413,CUST_004748,2025-12-17 20:53:38.083979,163.15,Shopping,Merchant_0413,completed
TXN_00058414,CUST_000181,2025-12-03 20:53:38.083979,284.3,Entertainment,Merchant_0414,completed
TXN_00058415,CUST_003241,2026-01-02 20:53:38.083979,31.34,Utilities,Merchant_0415,completed
TXN_00058416,CUST_000976,2026-03-19 20:53:38.083979,10.46,Healthcare,Merchant_0416,completed
TXN_00058417,CUST_002354,2026-01-03 20:53:38.083979,146.01,Healthcare,Merchant_0417,pending
TXN_00058418,CUST_002923,2026-01-18 20:53:38.083979,189.0,Shopping,Merchant_0418,completed
TXN_00058419,CUST_002096,2026-03-26 20:53:38.083979,3.58,Shopping,Merchant_0419,completed
TXN_00058420,CUST_001445,2025-12-09 20:53:38.083979,168.14,Shopping,Merchant_0420,completed
TXN_00058421,CUST_001308,2026-01-27 20:53:38.083979,72.62,Utilities,Merchant_0421,failed
TXN_00058422,CUST_000379,2026-01-29 20:53:38.083979,171.13,Shopping,Merchant_0422,completed
TXN_00058423,CUST_001855,2025-11-04 20:53:38.083979,128.54,Healthcare,Merchant_0423,completed
TXN_00058424,CUST_004886,2026-03-10 20:53:38.083979,65.12,Entertainment,Merchant_0424,completed
TXN_00058425,CUST_004599,2026-01-04 20:53:38.083979,418.84,Food,Merchant_0425,failed
TXN_00058426,CUST_004879,2026-02-01 20:53:38.083979,18.96,Healthcare,Merchant_0426,completed
TXN_00058427,CUST_000555,2026-02-06 20:53:38.083979,38.92,Food,Merchant_0427,completed
TXN_00058428,CUST_004667,2026-01-18 20:53:38.083979,33.38,Shopping,Merchant_0428,completed
TXN_00058429,CUST_001222,2026-02-19 20:53:38.083979,16.96,Healthcare,Merchant_0429,completed
TXN_00058430,CUST_000108,2026-03-14 20:53:38.083979,39.99,Transportation,Merchant_0430,completed
TXN_00058431,CUST_000064,2026-03-24 20:53:38.083979,155.94,Entertainment,Merchant_0431,completed
TXN_00058432,CUST_003200,2026-03-16 20:53:38.083979,45.26,Transportation,Merchant_0432,completed
TXN_00058433,CUST_002315,2025-10-23 20:53:38.083979,77.32,Healthcare,Merchant_0433,completed
TXN_00058434,CUST_001432,2025-11-14 20:53:38.083979,293.39,Healthcare,Merchant_0434,completed
TXN_00058435,CUST_002134,2025-12-02 20:53:38.083979,186.57,Food,Merchant_0435,completed
TXN_00058436,CUST_004062,2025-11-22 20:53:38.083979,728.16,Transportation,Merchant_0436,completed
